WigleWifi-1.4,appRelease=2.25,model=ONEPLUS A3010,release=7.1.1,device=OnePlus3T,display=ONEPLUS A3010_28_171012,board=QC_Reference_Phone,brand=OnePlus
MAC,SSID,AuthMode,FirstSeen,Channel,RSSI,CurrentLatitude,CurrentLongitude,AltitudeMeters,AccuracyMeters,Type
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.105877619999724,35.199844640000016,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.105877619999724,35.199844640000016,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-68,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-69,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10582449499974,35.20024481500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-68,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-69,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.105781994999745,35.20056495500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-68,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-69,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10575011999975,35.200805060000015,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-68,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-64,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-69,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10569699499976,35.20120523500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-68,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-64,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-69,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10565449499977,35.20152537500002,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-68,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-64,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-69,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:15:ed:48,Ariel_University,[ESS],1970-01-01 02:00:00,11,-85,32.10562261999977,35.20176548000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-64,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-43,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-67,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.105569494999784,35.202165655000016,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-64,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-43,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-67,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.10552699499979,35.202485795000015,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-70,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-64,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-43,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-67,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-68,32.105495119999794,35.20272590000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-70,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.105431369999806,35.20320611000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-70,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.105399494999816,35.203446215000014,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-70,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.10536761999982,35.20368632000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-62,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-56,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-70,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.105325119999826,35.20400646000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.10530386999983,35.20416653000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.10527199499984,35.20440663500001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-80,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-70,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-61,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-72,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.10524011999984,35.20464674000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-74,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.10517636999985,35.20512695000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-74,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.10514449499986,35.20536705500001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-76,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-63,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-40,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-74,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:96:e8:f7,,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,36,-67,32.105112619999865,35.20560716000001,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-64,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
1c:b9:c4:15:44:88,Ariel_University,[ESS],1970-01-01 02:00:00,6,-41,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
38:a4:ed:6b:f4:37,Redmi,[WPA2-PSK-CCMP][ESS],1970-01-01 02:00:00,1,-74,32.10504886999988,35.206087370000006,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:f8,Ariel_University,[ESS],1970-01-01 02:00:00,1,-72,32.105006369999884,35.206407510000005,0,15.291009902954102,WIFI
1c:b9:c4:16:e8:fc,Ariel_University,[ESS],1970-01-01 02:00:00,36,-67,32.105006369999884,35.206407510000005,0,15.291009902954102,WIFI
1c:b9:c4:15:41:78,Ariel_University,[ESS],1970-01-01 02:00:00,11,-64,32.105006369999884,35.206407510000005,0,15.291009902954102,WIFI
1c:b9:c4:15:41:7c,Ariel_University,[ESS],1970-01-01 02:00:00,44,-60,32.105006369999884,35.206407510000005,0,15.291009902954102,WIFI
1c:b9:c4:15:44:8c,Ariel_University,[ESS],1970-01-01 02:00:00,36,-59,32.105006369999884,35.206407510000005,0,15.291009902954102,WIFI
